"Score","FirstReadIndex","StreamInfoPtr","ModeFlag","StreamBase","StreamSize","MatchReason","EntryIndex","Name","Extension","Hash","StoredSize","ExpandedSize","Flag","EntryOffset","EntryEnd","FirstAsciiSample"
"1","63919","0x630c964","0x0","0x16a28b8","593","size","343","patch20/characters/female_assassin/female_assassin_legs.gfx",".gfx","0xBE3CA5C8","299","593","0x11","23735023","23735322","GFX2............................"
"1","63920","0x630de3c","0x0","0x1967a15","1185","size","380","patch20/rims/clockwork_rim/clockwork_rims.gfx",".gfx","0x7080142E","377","1185","0x11","26634368","26634745","GFX2............................"
"1","63920","0x630de3c","0x0","0x1967a15","1185","size","386","patch20/rims/holograph_rim/holograph_rim.gfx",".gfx","0x429CBF75","395","1185","0x11","26636903","26637298","GFX2............................"
"1","63922","0x630c3f4","0x0","0x16a13ff","427","size","186","objects/pack20/generic_medium_icon_1_2788949741.mdl",".mdl","0xDB0E28F2","555","427","0x10","16855856","16856411","GFX2............................"
"1","63922","0x630c3f4","0x0","0x16a13ff","427","size","311","patch20/characters/arno/arno_head.gfx",".gfx","0xE071018C","250","427","0x11","23726294","23726544","GFX2............................"
"1","63922","0x630c3f4","0x0","0x16a13ff","427","size","312","patch20/characters/arno/arno_legs.gfx",".gfx","0x72C616CD","266","427","0x11","23726544","23726810","GFX2............................"
"1","63922","0x630c3f4","0x0","0x16a13ff","427","size","330","patch20/characters/dapper/dapper_legs.gfx",".gfx","0x0AB1EFAB","253","427","0x11","23731360","23731613","GFX2............................"
"1","63922","0x630c3f4","0x0","0x16a13ff","427","size","415","patch20/vehicles/bikes/donkey_bike/donkey_rear_tire_1.gfx",".gfx","0xE0113FBB","249","427","0x11","26661005","26661254","GFX2............................"
"1","63922","0x630c3f4","0x0","0x16a13ff","427","size","489","patch20/vehicles/bikes/rayman_roach/rayman_roach_swing_arm.gfx",".gfx","0xB64FD675","427","1073","0x11","26686085","26686512","GFX2............................"
"1","63923","0x630efe4","0x0","0x16a16d3","278","size","323","patch20/characters/cat_rider/cat_rider_empty_1.gfx",".gfx","0x5A6C6693","213","278","0x11","23729662","23729875","GFX2............................"
"1","63923","0x630efe4","0x0","0x16a16d3","278","size","484","patch20/vehicles/bikes/rayman_roach/rayman_roach_front_fender.gfx",".gfx","0x5F7A17D9","212","278","0x11","26684563","26684775","GFX2............................"
"1","63924","0x630de7c","0x0","0x16a15fe","278","size","324","patch20/characters/cat_rider/cat_rider_empty_2.gfx",".gfx","0x92444BA6","213","278","0x11","23729875","23730088","GFX2............................"
"1","63924","0x630de7c","0x0","0x16a15fe","278","size","484","patch20/vehicles/bikes/rayman_roach/rayman_roach_front_fender.gfx",".gfx","0x5F7A17D9","212","278","0x11","26684563","26684775","GFX2............................"
"1","63925","0x630c99c","0x0","0x16a14fd","429","size","327","patch20/characters/clara/clara_torso.gfx",".gfx","0xDFFF6EED","253","429","0x11","23730594","23730847","GFX2............................"
"1","63925","0x630c99c","0x0","0x16a14fd","429","size","335","patch20/characters/elise/elise_torso.gfx",".gfx","0x5A04AF52","253","429","0x11","23732737","23732990","GFX2............................"
"1","63925","0x630c99c","0x0","0x16a14fd","429","size","355","patch20/characters/horror_mask/horror_mask.gfx",".gfx","0xD473C333","253","429","0x11","23782167","23782420","GFX2............................"
"1","63925","0x630c99c","0x0","0x16a14fd","429","size","370","patch20/characters/rayman_outfit_1/rayman_helmet.gfx",".gfx","0xC5A0C919","253","429","0x11","26565175","26565428","GFX2............................"
"1","63925","0x630c99c","0x0","0x16a14fd","429","size","379","patch20/patch_error.gfx",".gfx","0xFAA02BE8","254","429","0x11","26634114","26634368","GFX2............................"
"1","63926","0x630caa4","0x0","0x16a08d6","427","size","186","objects/pack20/generic_medium_icon_1_2788949741.mdl",".mdl","0xDB0E28F2","555","427","0x10","16855856","16856411","GFX2............................"
"1","63926","0x630caa4","0x0","0x16a08d6","427","size","312","patch20/characters/arno/arno_legs.gfx",".gfx","0x72C616CD","266","427","0x11","23726544","23726810","GFX2............................"
"1","63926","0x630caa4","0x0","0x16a08d6","427","size","321","patch20/characters/cat_rider/cat_rider.gfx",".gfx","0xAFE4C925","254","427","0x11","23729151","23729405","GFX2............................"
"1","63926","0x630caa4","0x0","0x16a08d6","427","size","330","patch20/characters/dapper/dapper_legs.gfx",".gfx","0x0AB1EFAB","253","427","0x11","23731360","23731613","GFX2............................"
"1","63926","0x630caa4","0x0","0x16a08d6","427","size","415","patch20/vehicles/bikes/donkey_bike/donkey_rear_tire_1.gfx",".gfx","0xE0113FBB","249","427","0x11","26661005","26661254","GFX2............................"
"1","63926","0x630caa4","0x0","0x16a08d6","427","size","489","patch20/vehicles/bikes/rayman_roach/rayman_roach_swing_arm.gfx",".gfx","0xB64FD675","427","1073","0x11","26686085","26686512","GFX2............................"
"1","63927","0x62145bc","0x0","0x16a0ada","433","size","310","patch20/characters/apocalypse_mask/apocalypse_mask.gfx",".gfx","0xC1408077","259","433","0x11","23726035","23726294","GFX2............................"
"1","63927","0x62145bc","0x0","0x16a0ada","433","size","403","patch20/vehicles/bikes/baggie_80s/minx_80s_frame_1.gfx",".gfx","0xE48FDE0A","256","433","0x11","26644355","26644611","GFX2............................"
"1","63927","0x62145bc","0x0","0x16a0ada","433","size","414","patch20/vehicles/bikes/donkey_bike/donkey_rear_suspension_1.gfx",".gfx","0x486FBC03","253","433","0x11","26660752","26661005","GFX2............................"
"1","63927","0x62145bc","0x0","0x16a0ada","433","size","422","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_exhaust_1.gfx",".gfx","0xB9CD4E96","256","433","0x11","26665583","26665839","GFX2............................"
"1","63927","0x62145bc","0x0","0x16a0ada","433","size","432","patch20/vehicles/bikes/pitviperevo/cheetah_evo_exhaust_1.gfx",".gfx","0x0DAC7570","256","433","0x11","26668715","26668971","GFX2............................"
"1","63927","0x62145bc","0x0","0x16a0ada","433","size","442","patch20/vehicles/bikes/pitvipergold/cheetah_gold_exhaust_1.gfx",".gfx","0x58DBB4B8","256","433","0x11","26671806","26672062","GFX2............................"
"1","63927","0x62145bc","0x0","0x16a0ada","433","size","453","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_exhaust_1.gfx",".gfx","0x0EBBEB78","256","433","0x11","26675106","26675362","GFX2............................"
"1","63928","0x630e274","0x0","0x16a09d0","427","size","186","objects/pack20/generic_medium_icon_1_2788949741.mdl",".mdl","0xDB0E28F2","555","427","0x10","16855856","16856411","GFX2............................"
"1","63928","0x630e274","0x0","0x16a09d0","427","size","311","patch20/characters/arno/arno_head.gfx",".gfx","0xE071018C","250","427","0x11","23726294","23726544","GFX2............................"
"1","63928","0x630e274","0x0","0x16a09d0","427","size","321","patch20/characters/cat_rider/cat_rider.gfx",".gfx","0xAFE4C925","254","427","0x11","23729151","23729405","GFX2............................"
"1","63928","0x630e274","0x0","0x16a09d0","427","size","330","patch20/characters/dapper/dapper_legs.gfx",".gfx","0x0AB1EFAB","253","427","0x11","23731360","23731613","GFX2............................"
"1","63928","0x630e274","0x0","0x16a09d0","427","size","415","patch20/vehicles/bikes/donkey_bike/donkey_rear_tire_1.gfx",".gfx","0xE0113FBB","249","427","0x11","26661005","26661254","GFX2............................"
"1","63928","0x630e274","0x0","0x16a09d0","427","size","489","patch20/vehicles/bikes/rayman_roach/rayman_roach_swing_arm.gfx",".gfx","0xB64FD675","427","1073","0x11","26686085","26686512","GFX2............................"
"1","63929","0x630c89c","0x0","0x16a17a8","428","size","185","objects/pack20/generic_medium_icon_1_2202330545.mdl",".mdl","0x26592A96","556","428","0x10","16855300","16855856","GFX2............................"
"1","63929","0x630c89c","0x0","0x16a17a8","428","size","326","patch20/characters/clara/clara_legs.gfx",".gfx","0x2CEAF96F","253","428","0x11","23730341","23730594","GFX2............................"
"1","63929","0x630c89c","0x0","0x16a17a8","428","size","332","patch20/characters/dapper_pug/dapper_pug.gfx",".gfx","0x60B457EB","253","428","0x11","23731915","23732168","GFX2............................"
"1","63929","0x630c89c","0x0","0x16a17a8","428","size","334","patch20/characters/elise/elise_legs.gfx",".gfx","0x42D94B6C","252","428","0x11","23732485","23732737","GFX2............................"
"1","63929","0x630c89c","0x0","0x16a17a8","428","size","364","patch20/characters/pit_baggie/pit_baggie.gfx",".gfx","0xADBECEF3","253","428","0x11","23784627","23784880","GFX2............................"
"1","63929","0x630c89c","0x0","0x16a17a8","428","size","376","patch20/characters/watch_dogs_aiden/watchdogs_aiden_bottom.gfx",".gfx","0xE34431E4","253","428","0x11","26633362","26633615","GFX2............................"
"1","63929","0x630c89c","0x0","0x16a17a8","428","size","413","patch20/vehicles/bikes/donkey_bike/donkey_front_tire_1.gfx",".gfx","0x1B415EC7","252","428","0x11","26660500","26660752","GFX2............................"
"1","63930","0x630c844","0x0","0x16a18a5","428","size","185","objects/pack20/generic_medium_icon_1_2202330545.mdl",".mdl","0x26592A96","556","428","0x10","16855300","16855856","GFX2............................"
"1","63930","0x630c844","0x0","0x16a18a5","428","size","325","patch20/characters/clara/clara_head.gfx",".gfx","0x9806A972","253","428","0x11","23730088","23730341","GFX2............................"
"1","63930","0x630c844","0x0","0x16a18a5","428","size","332","patch20/characters/dapper_pug/dapper_pug.gfx",".gfx","0x60B457EB","253","428","0x11","23731915","23732168","GFX2............................"
"1","63930","0x630c844","0x0","0x16a18a5","428","size","334","patch20/characters/elise/elise_legs.gfx",".gfx","0x42D94B6C","252","428","0x11","23732485","23732737","GFX2............................"
"1","63930","0x630c844","0x0","0x16a18a5","428","size","364","patch20/characters/pit_baggie/pit_baggie.gfx",".gfx","0xADBECEF3","253","428","0x11","23784627","23784880","GFX2............................"
"1","63930","0x630c844","0x0","0x16a18a5","428","size","376","patch20/characters/watch_dogs_aiden/watchdogs_aiden_bottom.gfx",".gfx","0xE34431E4","253","428","0x11","26633362","26633615","GFX2............................"
"1","63930","0x630c844","0x0","0x16a18a5","428","size","413","patch20/vehicles/bikes/donkey_bike/donkey_front_tire_1.gfx",".gfx","0x1B415EC7","252","428","0x11","26660500","26660752","GFX2............................"
"1","63931","0x630e534","0x0","0x16a19a2","429","size","322","patch20/characters/cat_rider/cat_rider_2.gfx",".gfx","0x348B8D7A","257","429","0x11","23729405","23729662","GFX2............................"
"1","63931","0x630e534","0x0","0x16a19a2","429","size","335","patch20/characters/elise/elise_torso.gfx",".gfx","0x5A04AF52","253","429","0x11","23732737","23732990","GFX2............................"
"1","63931","0x630e534","0x0","0x16a19a2","429","size","355","patch20/characters/horror_mask/horror_mask.gfx",".gfx","0xD473C333","253","429","0x11","23782167","23782420","GFX2............................"
"1","63931","0x630e534","0x0","0x16a19a2","429","size","370","patch20/characters/rayman_outfit_1/rayman_helmet.gfx",".gfx","0xC5A0C919","253","429","0x11","26565175","26565428","GFX2............................"
"1","63931","0x630e534","0x0","0x16a19a2","429","size","379","patch20/patch_error.gfx",".gfx","0xFAA02BE8","254","429","0x11","26634114","26634368","GFX2............................"
"1","63932","0x630e574","0x0","0x16aecb3","428","size","185","objects/pack20/generic_medium_icon_1_2202330545.mdl",".mdl","0x26592A96","556","428","0x10","16855300","16855856","GFX2............................"
"1","63932","0x630e574","0x0","0x16aecb3","428","size","325","patch20/characters/clara/clara_head.gfx",".gfx","0x9806A972","253","428","0x11","23730088","23730341","GFX2............................"
"1","63932","0x630e574","0x0","0x16aecb3","428","size","326","patch20/characters/clara/clara_legs.gfx",".gfx","0x2CEAF96F","253","428","0x11","23730341","23730594","GFX2............................"
"1","63932","0x630e574","0x0","0x16aecb3","428","size","332","patch20/characters/dapper_pug/dapper_pug.gfx",".gfx","0x60B457EB","253","428","0x11","23731915","23732168","GFX2............................"
"1","63932","0x630e574","0x0","0x16aecb3","428","size","334","patch20/characters/elise/elise_legs.gfx",".gfx","0x42D94B6C","252","428","0x11","23732485","23732737","GFX2............................"
"1","63932","0x630e574","0x0","0x16aecb3","428","size","376","patch20/characters/watch_dogs_aiden/watchdogs_aiden_bottom.gfx",".gfx","0xE34431E4","253","428","0x11","26633362","26633615","GFX2............................"
"1","63932","0x630e574","0x0","0x16aecb3","428","size","413","patch20/vehicles/bikes/donkey_bike/donkey_front_tire_1.gfx",".gfx","0x1B415EC7","252","428","0x11","26660500","26660752","GFX2............................"
"1","63933","0x630c4e4","0x0","0x1976384","439","size","345","patch20/characters/female_indian/female_indian_helmet.gfx",".gfx","0x2CE3EF75","264","439","0x11","23735630","23735894","GFX2............................"
"1","63933","0x630c4e4","0x0","0x1976384","439","size","348","patch20/characters/female_officer/female_officer_helmet.gfx",".gfx","0xA80EE297","263","439","0x11","23736487","23736750","GFX2............................"
"1","63933","0x630c4e4","0x0","0x1976384","439","size","402","patch20/vehicles/bikes/baggie_80s/minx_80s_fender_rear_1.gfx",".gfx","0x6AC3D890","263","439","0x11","26644092","26644355","GFX2............................"
"1","63933","0x630c4e4","0x0","0x1976384","439","size","441","patch20/vehicles/bikes/pitvipergold/cheetah_gold_engine_fender_1.gfx",".gfx","0x76B126E8","264","439","0x11","26671542","26671806","GFX2............................"
"1","63933","0x630c4e4","0x0","0x1976384","439","size","525","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_headlight_1.gfx",".gfx","0x4EA41D25","263","439","0x11","26696712","26696975","GFX2............................"
"1","63934","0x630b9d4","0x0","0x197648b","438","size","366","patch20/characters/plague_doctor_helmet/plague_doctor_helmet.gfx",".gfx","0x82808A6E","262","438","0x11","23785149","23785411","GFX2............................"
"1","63934","0x630b9d4","0x0","0x197648b","438","size","405","patch20/vehicles/bikes/baggie_80s/minx_80s_head_light_1.gfx",".gfx","0x5B0FF1EE","262","438","0x11","26644876","26645138","GFX2............................"
"1","63934","0x630b9d4","0x0","0x197648b","438","size","423","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_fender_front_1.gfx",".gfx","0x5507F76B","302","438","0x11","26665839","26666141","GFX2............................"
"1","63934","0x630b9d4","0x0","0x197648b","438","size","433","patch20/vehicles/bikes/pitviperevo/cheetah_evo_fender_front_1.gfx",".gfx","0x43D3CB28","308","438","0x11","26668971","26669279","GFX2............................"
"1","63934","0x630b9d4","0x0","0x197648b","438","size","443","patch20/vehicles/bikes/pitvipergold/cheetah_gold_fender_front_1.gfx",".gfx","0xD886E847","303","438","0x11","26672062","26672365","GFX2............................"
