"Status","Index","Name","Extension","Flag","StoredSize","ExpandedSize","ActualSize","MissingBytes","DumpPath"
"ok","497","patch20/vehicles/bikes/roachac/kingcobra_ac_rear_fender_1.gfx",".gfx","0x11","309","608","608","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\497_patch20_vehicles_bikes_roachac_kingcobra_ac_rear_fender_1.gfx"
"ok","498","patch20/vehicles/bikes/roachac/kingcobra_ac_seat_1.gfx",".gfx","0x11","259","434","434","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\498_patch20_vehicles_bikes_roachac_kingcobra_ac_seat_1.gfx"
"ok","499","patch20/vehicles/bikes/roachac/kingcobra_ac_steering_1.gfx",".gfx","0x11","261","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\499_patch20_vehicles_bikes_roachac_kingcobra_ac_steering_1.gfx"
"ok","500","patch20/vehicles/bikes/roachac/kingcobra_ac_swing_arm_1.gfx",".gfx","0x11","379","921","921","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\500_patch20_vehicles_bikes_roachac_kingcobra_ac_swing_arm_1.gfx"
"ok","501","patch20/vehicles/bikes/roachhorror/kingcobra_horror_engine_1.gfx",".gfx","0x11","260","436","436","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\501_patch20_vehicles_bikes_roachhorror_kingcobra_horror_engine_1.gfx"
"ok","502","patch20/vehicles/bikes/roachhorror/kingcobra_horror_engine_fender_1.gfx",".gfx","0x11","267","443","443","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\502_patch20_vehicles_bikes_roachhorror_kingcobra_horror_engine_fender_1.gfx"
"ok","503","patch20/vehicles/bikes/roachhorror/kingcobra_horror_exhaust_pipe_1.gfx",".gfx","0x11","276","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\503_patch20_vehicles_bikes_roachhorror_kingcobra_horror_exhaust_pipe_1.gfx"
"ok","504","patch20/vehicles/bikes/roachhorror/kingcobra_horror_frame_1.gfx",".gfx","0x11","293","591","591","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\504_patch20_vehicles_bikes_roachhorror_kingcobra_horror_frame_1.gfx"
"ok","505","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_fender_1.gfx",".gfx","0x11","266","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\505_patch20_vehicles_bikes_roachhorror_kingcobra_horror_front_fender_1.gfx"
"ok","506","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_suspension_1.gfx",".gfx","0x11","270","446","446","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\506_patch20_vehicles_bikes_roachhorror_kingcobra_horror_front_suspension_1.gfx"
"ok","507","patch20/vehicles/bikes/roachhorror/kingcobra_horror_rear_fender_1.gfx",".gfx","0x11","308","608","608","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\507_patch20_vehicles_bikes_roachhorror_kingcobra_horror_rear_fender_1.gfx"
"ok","508","patch20/vehicles/bikes/roachhorror/kingcobra_horror_seat_1.gfx",".gfx","0x11","259","434","434","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\508_patch20_vehicles_bikes_roachhorror_kingcobra_horror_seat_1.gfx"
"ok","509","patch20/vehicles/bikes/roachhorror/kingcobra_horror_steering_1.gfx",".gfx","0x11","261","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\509_patch20_vehicles_bikes_roachhorror_kingcobra_horror_steering_1.gfx"
"ok","510","patch20/vehicles/bikes/roachhorror/kingcobra_horror_swing_arm_1.gfx",".gfx","0x11","379","921","921","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\510_patch20_vehicles_bikes_roachhorror_kingcobra_horror_swing_arm_1.gfx"
"ok","511","patch20/vehicles/bikes/roach_flame/kingcobra_flame_engine_1.gfx",".gfx","0x11","260","436","436","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\511_patch20_vehicles_bikes_roach_flame_kingcobra_flame_engine_1.gfx"
"ok","512","patch20/vehicles/bikes/roach_flame/kingcobra_flame_engine_fender_1.gfx",".gfx","0x11","267","443","443","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\512_patch20_vehicles_bikes_roach_flame_kingcobra_flame_engine_fender_1.gfx"
"ok","513","patch20/vehicles/bikes/roach_flame/kingcobra_flame_exhaust_pipe_1.gfx",".gfx","0x11","276","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\513_patch20_vehicles_bikes_roach_flame_kingcobra_flame_exhaust_pipe_1.gfx"
"ok","514","patch20/vehicles/bikes/roach_flame/kingcobra_flame_frame_1.gfx",".gfx","0x11","293","591","591","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\514_patch20_vehicles_bikes_roach_flame_kingcobra_flame_frame_1.gfx"
"ok","515","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_fender_1.gfx",".gfx","0x11","266","442","442","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\515_patch20_vehicles_bikes_roach_flame_kingcobra_flame_front_fender_1.gfx"
"ok","516","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_suspension_1.gfx",".gfx","0x11","270","446","446","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\516_patch20_vehicles_bikes_roach_flame_kingcobra_flame_front_suspension_1.gfx"
"ok","517","patch20/vehicles/bikes/roach_flame/kingcobra_flame_head_light_1.gfx",".gfx","0x11","414","733","733","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\517_patch20_vehicles_bikes_roach_flame_kingcobra_flame_head_light_1.gfx"
"ok","518","patch20/vehicles/bikes/roach_flame/kingcobra_flame_rear_fender_1.gfx",".gfx","0x11","308","606","606","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\518_patch20_vehicles_bikes_roach_flame_kingcobra_flame_rear_fender_1.gfx"
"ok","519","patch20/vehicles/bikes/roach_flame/kingcobra_flame_seat_1.gfx",".gfx","0x11","259","434","434","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\519_patch20_vehicles_bikes_roach_flame_kingcobra_flame_seat_1.gfx"
"ok","520","patch20/vehicles/bikes/roach_flame/kingcobra_flame_steering_1.gfx",".gfx","0x11","261","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\520_patch20_vehicles_bikes_roach_flame_kingcobra_flame_steering_1.gfx"
"ok","521","patch20/vehicles/bikes/roach_flame/kingcobra_flame_swing_arm_1.gfx",".gfx","0x11","379","921","921","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\521_patch20_vehicles_bikes_roach_flame_kingcobra_flame_swing_arm_1.gfx"
"ok","522","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_body_1.gfx",".gfx","0x11","259","434","434","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\522_patch20_vehicles_bikes_tkopandacamo_fat_grizzly_camo_body_1.gfx"
"ok","523","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_chassis_1.gfx",".gfx","0x11","333","762","762","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\523_patch20_vehicles_bikes_tkopandacamo_fat_grizzly_camo_chassis_1.gfx"
"ok","524","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_exhaust_1.gfx",".gfx","0x11","261","437","437","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\524_patch20_vehicles_bikes_tkopandacamo_fat_grizzly_camo_exhaust_1.gfx"
"ok","525","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_headlight_1.gfx",".gfx","0x11","263","439","439","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\525_patch20_vehicles_bikes_tkopandacamo_fat_grizzly_camo_headlight_1.gfx"
"ok","526","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_steering_1.gfx",".gfx","0x11","262","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\526_patch20_vehicles_bikes_tkopandacamo_fat_grizzly_camo_steering_1.gfx"
"ok","527","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_suspension_front_1.gfx",".gfx","0x11","269","446","446","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\527_patch20_vehicles_bikes_tkopandacamo_fat_grizzly_camo_suspension_front_1.gfx"
"ok","528","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_suspension_rear_1.gfx",".gfx","0x11","269","445","445","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\528_patch20_vehicles_bikes_tkopandacamo_fat_grizzly_camo_suspension_rear_1.gfx"
"ok","529","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_body_1.gfx",".gfx","0x11","259","434","434","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\529_patch20_vehicles_bikes_tkopandawasp_fat_grizzly_wasp_body_1.gfx"
"ok","530","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_chassis_1.gfx",".gfx","0x11","333","762","762","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\530_patch20_vehicles_bikes_tkopandawasp_fat_grizzly_wasp_chassis_1.gfx"
"ok","531","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_exhaust_1.gfx",".gfx","0x11","261","437","437","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\531_patch20_vehicles_bikes_tkopandawasp_fat_grizzly_wasp_exhaust_1.gfx"
"ok","532","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_headlight_1.gfx",".gfx","0x11","263","439","439","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\532_patch20_vehicles_bikes_tkopandawasp_fat_grizzly_wasp_headlight_1.gfx"
"ok","533","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_steering_1.gfx",".gfx","0x11","262","438","438","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\533_patch20_vehicles_bikes_tkopandawasp_fat_grizzly_wasp_steering_1.gfx"
"ok","534","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_suspension_front_1.gfx",".gfx","0x11","269","446","446","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\534_patch20_vehicles_bikes_tkopandawasp_fat_grizzly_wasp_suspension_front_1.gfx"
"ok","535","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_suspension_rear_1.gfx",".gfx","0x11","269","445","445","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\535_patch20_vehicles_bikes_tkopandawasp_fat_grizzly_wasp_suspension_rear_1.gfx"
"ok","536","seedcollection20.xml",".xml","0x10","143","15","15","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\536_seedcollection20.xml"
"ok","537","stampcollection20.xml",".xml","0x11","191","87","87","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\537_stampcollection20.xml"
"missing","538","tracks/track9101.trk",".trk","0x10","81271","81143","0","81143","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\538_tracks_track9101.trk"
"missing","539","tracks/track_empty20.trk",".trk","0x10","490","362","0","362","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\539_tracks_track_empty20.trk"
"missing","540","visualizationcollection20.xml",".xml","0x11","383","1915","0","1915","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\540_visualizationcollection20.xml"
"ok","541","vtex/vtex_objects0.raw.hdr",".hdr","0x11","3828210","5298364","5298364","0","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\541_vtex_vtex_objects0.raw.hdr"
"missing","542","world20.xml",".xml","0x11","274","213","0","213","F:\Trials Fusion\datapack\pak_runtime\data_patch_named\542_world20.xml"
